,train_loss,validate_loss,validate_accuracy
0,0.708974358055582,3.2259875542018275,9.67
1,0.4356088098256397,0.4175576288310538,90.25
2,0.4182391648307911,0.38850364365369694,90.93
3,0.412350499760524,0.3844817959961082,91.24
4,0.4068869730630758,0.3750379320991963,91.54
5,0.40421645944416873,0.3789930393513378,91.1
6,0.3997889624294874,0.3702887102959208,91.5
7,0.3966005743328378,0.36736276719414074,91.71
8,0.39367548297500654,0.3661962987295096,91.63
9,0.3916636914417517,0.3628153905113288,91.81
10,0.3896206837067502,0.3610654311289149,91.91
11,0.3876162594099474,0.35897145794416885,92.01
12,0.3863116700730354,0.35923130216004917,92.02
13,0.38505471983760153,0.35624419685095265,92.07
14,0.383383822482353,0.35488468331966644,91.95
15,0.3830919077306735,0.35815324877303084,91.84
16,0.381633121272526,0.353824014087227,92.1
17,0.3817956353252464,0.35355495595245623,92.11
18,0.3803496895418651,0.35094948551872324,92.16
19,0.37962951599501205,0.3520418564441315,92.11
20,0.3795892994286447,0.3537497457295543,92.29
21,0.3789311737723782,0.350568571978689,92.34
22,0.37792862872790595,0.350262078043995,92.28
23,0.37817270410903425,0.34964250319878865,92.24
24,0.3780298299673357,0.3501673959153071,92.23
25,0.3773083277707933,0.34790286458585407,92.38
26,0.37739251539460217,0.34786510281421495,92.48
27,0.3767743739551929,0.3478937518903092,92.27
28,0.3759129577292241,0.3479572307870172,92.31
29,0.3758538626319805,0.34773436252453205,92.31
30,0.3760516322056714,0.3494463469842209,92.11
31,0.37534519321612403,0.348373117741847,92.25
32,0.3759698525831358,0.3501672915242632,92.17
33,0.37543398398308747,0.3463117860618116,92.27
34,0.3755072671373238,0.3492116814873414,92.39
35,0.3750933112430899,0.34500056120070677,92.27
36,0.3746432570242835,0.34749189937573427,92.42
37,0.3747104538334985,0.3487708717601277,92.44
38,0.37428185579187995,0.34473135111862174,92.3
39,0.3744695178242934,0.3479665569954385,92.22
40,0.3742655686924777,0.3457445719920033,92.3
41,0.3748480081923095,0.3475046987132567,92.38
42,0.3738826936194815,0.34509350773356945,92.35
43,0.37426695639913976,0.34542015378130353,92.27
44,0.3742759009581804,0.34756025218481423,92.24
45,0.37413652515056567,0.34709411068182516,92.15
46,0.37351223891035684,0.34344197249426067,92.3
47,0.37352358437480276,0.34683670342111134,92.08
48,0.37375423934828383,0.345909850046684,92.38
49,0.3735005877330924,0.34747519840721236,92.27
50,0.3733741248873923,0.34574383477294324,92.25
51,0.37408413091765375,0.3462446129814077,92.36
52,0.37324447628003443,0.3453216226240794,92.25
53,0.37324431967990995,0.3458994828382841,92.29
54,0.3738380624054334,0.345298022931358,92.3
55,0.3732271417150233,0.34413818209477015,92.34
56,0.3735808215529391,0.34651452280253997,92.36
57,0.37306742964832673,0.3451591037962655,92.16
58,0.37340608317008367,0.34658665125594973,92.34
59,0.3729753459614422,0.3461886102477902,92.4
60,0.37372089763943034,0.3454636322809205,92.26
61,0.3735610092387451,0.34633179069702275,92.11
62,0.3735239699611428,0.34537831595718776,92.39
63,0.37257157105076044,0.34371190120446476,92.55
64,0.3733870968659906,0.34459589720005357,92.24
65,0.3726561509738985,0.34408426603769987,92.35
66,0.37324325253277063,0.344471487764187,92.31
67,0.3727340927765785,0.3466694611478923,92.12
68,0.37278648946699017,0.34612171776130807,92.48
69,0.37319581501393584,0.34652387237358184,92.24
70,0.37359224322492535,0.3447996810088667,92.27
71,0.3727326438381058,0.34244583732474526,92.48
72,0.3734234334970647,0.34466045189590505,92.46
73,0.37292193024315673,0.34522518998287316,92.19
74,0.3726455776084148,0.3469403103884215,92.27
75,0.3728118963038216,0.3449049553495457,92.37
76,0.3728053851512066,0.34484616094327997,92.5
77,0.3729390808980204,0.3461754572460266,92.3
78,0.37261858456740526,0.3447816249943975,92.24
79,0.372624334912114,0.34429630420602336,92.2
