,train_loss,validate_loss,validate_accuracy
0,1.3772177419587557,2.9117795090095537,8.05
1,0.6238817540558362,0.740859555673382,84.79
2,0.4733738395601976,0.476294950253814,88.43
3,0.4144725255313505,0.39716705696825083,89.48
4,0.3821916576690885,0.35882421390563624,90.12
5,0.36126412832792754,0.3369989440849564,90.55
6,0.346075373552846,0.3220019719374666,90.85
7,0.3344549176051848,0.3113446008240975,90.93
8,0.3247080693131673,0.30244657504622335,91.32
9,0.31673837459071835,0.29492813694805375,91.5
10,0.30962053493200026,0.2895031557002236,91.59
11,0.303111141241764,0.28365474684697844,91.78
12,0.2974402114989546,0.2785990437640496,91.9
13,0.29214020464812146,0.2738651416266345,92.11
14,0.28727370668425634,0.26964226302727173,92.18
15,0.2827177103337919,0.2665174677102018,92.43
16,0.2783691749316874,0.2622453452801742,92.54
17,0.27403581176740033,0.25867360236708486,92.7
18,0.2699660549546556,0.25529026226357493,92.83
19,0.2658641049254874,0.2516809911698429,92.94
20,0.26207746877565413,0.24898881027800215,92.94
21,0.25823319735173317,0.2450204384839148,93.2
22,0.25462648309860153,0.24171295572473042,93.21
23,0.25091618561257484,0.2389813760421509,93.19
24,0.2471581459704485,0.2356287202416871,93.37
25,0.2437352224747364,0.23309075960942938,93.43
26,0.24014158343715383,0.2295134063616647,93.52
27,0.23672066921942536,0.22651099388049675,93.63
28,0.23328422283057612,0.22427926082498906,93.64
29,0.23012397426368,0.22181416695635672,93.73
30,0.22678185808389129,0.2187457036515244,93.81
31,0.22360535346106514,0.216204679541233,93.94
32,0.2206216004053601,0.2129712558338525,94.04
33,0.21745953629956774,0.21098110373857754,94.12
34,0.21454613472097436,0.20874184781928293,94.24
35,0.21174173768011,0.20560962478329833,94.35
36,0.20877265839944353,0.20332966633177804,94.35
37,0.20595890143348125,0.201414111161065,94.4
38,0.20335968713694016,0.19949074879633383,94.49
39,0.20074075075412628,0.1968683017686231,94.56
40,0.19816173461345676,0.19448581860584274,94.63
41,0.19558344399819794,0.19256691752199787,94.64
42,0.19323204445151893,0.19106547539104837,94.72
43,0.19082963723240037,0.18876246352176074,94.75
44,0.18837534638965306,0.1866933337979828,94.85
45,0.18610440833800757,0.18556043923480248,94.85
46,0.1839087661216563,0.18322519188416084,94.91
47,0.18165020011146138,0.18167062251029584,94.94
48,0.1796622500761867,0.17999407747053248,95.04
49,0.1775423276341409,0.17832949420917157,95.03
50,0.17552837430444673,0.1770559531648691,95.09
51,0.17360175964315472,0.1753563650181527,95.1
52,0.1717219511284993,0.17391181538446754,95.19
53,0.16982888997800336,0.1723279248808199,95.25
54,0.16789672505283762,0.1709657192082268,95.17
55,0.1661774730028422,0.16937284255347654,95.24
56,0.16445799437378414,0.16791165000853284,95.3
57,0.16271956543669688,0.1668615155549784,95.33
58,0.16099484085874433,0.16547226243434485,95.35
59,0.1592674767931136,0.16403634474006998,95.42
60,0.15771461558379804,0.16310267257873526,95.38
61,0.1561537173251575,0.16179596234950921,95.42
62,0.15459968788269535,0.16057110650838027,95.47
63,0.15307026539081664,0.15949337932746535,95.47
64,0.15150835619253855,0.15817763142223615,95.52
65,0.1500438239719942,0.15748761652011917,95.55
66,0.1486721239498132,0.15643114280785034,95.66
67,0.14718757693050236,0.1549963155478466,95.61
68,0.1458097098273885,0.15439043566282695,95.65
69,0.14449403000360367,0.15303308104394533,95.62
70,0.142961192008849,0.15188175849983632,95.7
71,0.14174362908264934,0.151069823313591,95.74
72,0.14047815510410636,0.1499352786031757,95.82
73,0.13921378037121235,0.14907028409741144,95.79
74,0.13788423862377627,0.14807778772209623,95.88
75,0.1366329728137124,0.14721855553750446,95.86
76,0.13555793116942136,0.146303875423555,95.86
77,0.1342565811518234,0.14590250334021046,95.95
78,0.13325447019495573,0.1448622689657615,95.86
79,0.1320354302495201,0.14399007212758444,95.97
