,train_loss,validate_loss,validate_accuracy
0,0.5775127587065072,3.1460370618041043,9.15
1,0.3655288115269382,0.35408072087725195,90.86
2,0.3475894189905562,0.32552834876438197,91.76
3,0.3354400945621839,0.30997855708217337,92.14
4,0.32633012759991087,0.3019861564663149,92.47
5,0.31969151534098217,0.2978351058706844,92.45
6,0.313776579484823,0.29151489113769885,92.57
7,0.3100413778345697,0.28923366504032794,92.75
8,0.30631400508394724,0.29432955906244657,92.54
9,0.3024338635049317,0.2846505896535978,92.91
10,0.3007347625302331,0.2807861736227354,93.04
11,0.2984486981914256,0.2846822524747724,92.89
12,0.2968626801676831,0.27467942407951934,93.19
13,0.29413594429332296,0.2721981711166927,93.24
14,0.29333287219994253,0.27545639657150683,93.15
15,0.29183513587379983,0.2734412758710199,93.2
16,0.2909697135459594,0.2675234791228224,93.4
17,0.2895623501012729,0.26551114808559595,93.45
18,0.2886108237881618,0.268637485014917,93.44
19,0.2873427875310626,0.2672952542327033,93.41
20,0.2861456392070118,0.2673896548430759,93.34
21,0.28616212600767604,0.26262299066070255,93.68
22,0.2855015318693419,0.263698211342012,93.59
23,0.2850661117848559,0.26115476555389094,93.67
24,0.2836041562890446,0.2609667034939784,93.62
25,0.2837662341780484,0.25913583185552524,93.67
26,0.28354526648658696,0.25785182773610693,93.84
27,0.2829353692283355,0.258270788071967,94.11
28,0.28148161637452956,0.2639920186720984,93.63
29,0.2819976019814394,0.26034472487474375,93.61
30,0.2817204745737843,0.25764748226144357,93.79
31,0.2809888787408216,0.258926829932381,93.89
32,0.28093967702116474,0.2597590619208363,93.64
33,0.28047611873621286,0.2577320808214118,94.13
34,0.27927926611726556,0.25806125117441786,94.0
35,0.28007250770613895,0.25939301686345834,93.59
36,0.27927262885106413,0.2567175668236672,93.9
37,0.2789728249727514,0.25694135419956515,93.8
38,0.2786607093767793,0.2556190107421504,93.78
39,0.27877794942100687,0.2592610552569398,93.82
40,0.27833844099525334,0.25544482674574975,94.03
41,0.2776473933818761,0.2593445149950511,93.76
42,0.2779066496669829,0.259456802911067,93.72
43,0.2776298090473819,0.255199925589947,93.95
44,0.27777747603660313,0.255528406506001,93.8
45,0.27738810430830957,0.261113049544667,93.94
46,0.27675870695943655,0.2637465181395275,93.54
47,0.27702461086505037,0.2557982091087533,94.07
48,0.2762419587211576,0.25604252116031184,94.03
49,0.2765019736866451,0.2537055002180654,94.01
50,0.27626186189321744,0.25412974251523235,94.0
51,0.27628307528714957,0.2531098785864871,93.91
52,0.2760835391338288,0.2515610832235977,94.19
53,0.2753922421394567,0.2595852698444668,93.7
54,0.2757469939397344,0.2525496834138681,94.09
55,0.27577687391369926,0.2540233041594082,94.16
56,0.2752319588777222,0.2575076098038025,93.92
57,0.2754668452757397,0.2551921078546604,94.04
58,0.2748243815161623,0.2519747175319202,94.15
59,0.2748443684684976,0.2524658798050227,94.01
60,0.2745469768363713,0.25572332636613554,93.9
61,0.27388916358939525,0.2535393670261596,93.91
62,0.27465011397467226,0.25498626773130145,94.05
63,0.2742241662780547,0.254855051716689,94.11
64,0.2740818231406487,0.2523848209494441,94.12
65,0.27368769857407305,0.2561362102356589,94.03
66,0.2737948761990548,0.2549649476076108,94.13
67,0.27366879195267535,0.25380857830369824,94.06
68,0.2734013227798494,0.25188868540630277,93.91
69,0.27429179391262737,0.2535864849764803,93.92
70,0.273474482176275,0.25260439855806816,93.96
71,0.27379163474091095,0.25304697974695756,94.22
72,0.27343658042427643,0.2503496138963709,94.24
73,0.27286231979903425,0.2511253220413114,94.28
74,0.27315204674678856,0.25113057480680384,94.09
75,0.2727214056003073,0.25279830384096313,94.31
76,0.2729874053280825,0.2504224424247134,94.26
77,0.27300604040959797,0.2521474051467483,94.07
78,0.2734459904585237,0.25463601948353287,94.16
79,0.27323479614825186,0.2535747494653019,93.8
