,train_loss,validate_loss,validate_accuracy
0,0.5040160589050198,3.3746795909828893,10.09
1,0.28383138685161236,0.2881028334736613,91.97
2,0.23757883943694058,0.23712386327577223,93.19
3,0.20401293582141006,0.21472740154324993,93.77
4,0.17949116417381555,0.18454779895710696,95.07
5,0.15930653782280374,0.16425580200526166,95.62
6,0.14285852513653036,0.15355046277950138,95.83
7,0.12991654876155234,0.14179054973173041,96.17
8,0.11891490057075846,0.13759313175342092,96.3
9,0.11022128733634007,0.12595892782160859,96.56
10,0.10200493848570336,0.12199882042661352,96.51
11,0.09451408149429166,0.11426475850138863,96.77
12,0.088991620053851,0.11044582979880815,96.97
13,0.08315320955034347,0.10882259964016912,96.8
14,0.07864707706991421,0.1029524666871665,97.05
15,0.07407321514514215,0.10022211449658051,97.15
16,0.06986239501379403,0.09810878926614054,97.12
17,0.06617581407766893,0.09769286115193168,97.11
18,0.06269260438828152,0.09496296382608162,97.31
19,0.05961976373817878,0.0924992129324837,97.28
20,0.056650795308957974,0.09476518549953937,97.27
21,0.053823589254879296,0.09448714224781055,97.14
22,0.05139190651930573,0.0930171548276202,97.27
23,0.048731623723190585,0.09011921908542489,97.39
24,0.04639248399952656,0.08909676420431153,97.39
25,0.04447134293642753,0.08823046984097022,97.34
26,0.0424259967020257,0.0890884523765332,97.3
27,0.04027878321914144,0.08837625215994842,97.31
28,0.03872814012043824,0.08990846708151264,97.21
29,0.037238719889714486,0.08603997849041219,97.37
30,0.03546520344342396,0.08583640660312084,97.51
31,0.03420142469895206,0.08797641927840298,97.22
32,0.03266079137146351,0.0871481922524413,97.46
33,0.03114574487678604,0.08616611448839887,97.44
34,0.02999122004717244,0.08593257337039052,97.33
35,0.02865855896752382,0.08590164006663153,97.41
36,0.02760625268839624,0.08641480583341946,97.44
37,0.026577037023368343,0.086247433587491,97.38
38,0.025422051039802336,0.08670414827044927,97.44
39,0.02442277943601759,0.08525889835142057,97.41
40,0.023424996576699476,0.0870208425258079,97.35
41,0.022541358381050154,0.08658351612352486,97.36
42,0.021784606198022683,0.08599747658361698,97.36
43,0.020792050782269665,0.08882854335636478,97.35
44,0.020138279582341725,0.08681534652128681,97.42
45,0.019516159104809732,0.08710838407958932,97.36
46,0.018640491401035634,0.08883228130867771,97.41
47,0.018097695188883284,0.08779094900005432,97.47
48,0.017411223383709745,0.0877306423746768,97.47
49,0.016648830192721585,0.08899846267514443,97.45
50,0.01614172403174201,0.0888003816443741,97.35
51,0.015519101614332039,0.09295614541270604,97.41
52,0.015044380966015044,0.08941450417087952,97.47
53,0.014522772320160773,0.08937210958333801,97.46
54,0.014035774423175617,0.08850117176566313,97.47
55,0.013594848143953647,0.09042858016032934,97.46
56,0.013128897517919113,0.0897464533935002,97.51
57,0.012660189881402585,0.0918104137390689,97.46
58,0.012299732052970294,0.09105148478283435,97.49
59,0.011972568103499842,0.09087092317154727,97.42
60,0.011497609885763099,0.09142237076750234,97.54
61,0.011145265792893455,0.09151524476979735,97.49
62,0.010870120408579681,0.09214767577856922,97.43
63,0.010491412995025163,0.09150240923232379,97.41
64,0.010196177557746218,0.09151107141027569,97.44
65,0.00980860577524261,0.0924726190587066,97.54
66,0.009615149220585836,0.09288191982076024,97.54
67,0.009248595477411022,0.09295898716805498,97.49
68,0.00898860671937484,0.0937214855975053,97.51
69,0.008784093073857552,0.0947546590468709,97.52
70,0.008514933537278595,0.09374342008465118,97.55
71,0.00825155551094065,0.09374439290362205,97.5
72,0.008028987824583418,0.09446462387868398,97.53
73,0.007834109333252301,0.09509002535785785,97.49
74,0.0075947908503340355,0.09504003213642628,97.51
75,0.007447017500616169,0.09576146957127543,97.46
76,0.007215075172707583,0.09526476377284901,97.49
77,0.007017531685216051,0.09583387292952636,97.45
78,0.006864644864813447,0.09544362897230527,97.47
79,0.006697733672757,0.09634633749706194,97.54
