,train_loss,validate_loss,validate_accuracy
0,0.7091293220132066,3.367884366637143,10.09
1,0.3849004336528921,0.3772303946077001,90.49
2,0.35488287655414885,0.33303181321656783,91.45
3,0.33911300850270265,0.3192483205926411,91.69
4,0.3287601410070661,0.3062519340944446,92.31
5,0.32033385207433096,0.30005520196307245,92.29
6,0.31268677080429896,0.2928703476657092,92.71
7,0.30677555850547755,0.28706915720336823,92.93
8,0.30216176723763233,0.2811654966542139,92.94
9,0.2979388076315358,0.2782834130865286,93.08
10,0.2949212493689312,0.27700291884781175,93.29
11,0.2922725227179409,0.2723817301488043,93.42
12,0.28987222503366394,0.2700895967442917,93.53
13,0.287711405627616,0.2677161918994655,93.47
14,0.28580069217389376,0.2650220878601305,93.64
15,0.2849282088612796,0.2658718447114501,93.7
16,0.2834040611135647,0.2625852157322785,93.73
17,0.2824133816926794,0.2624880194833854,93.86
18,0.2808060256688655,0.2605187152090669,93.84
19,0.28062479502867055,0.2635839370216019,93.73
20,0.2788151255369151,0.26051825439888704,93.84
21,0.2785571803298937,0.26102104307789253,93.73
22,0.27739242961387967,0.258283633503488,94.01
23,0.2767202975449536,0.25720501009964436,93.9
24,0.27650504621873717,0.25769135864047443,94.02
25,0.2756162896271572,0.25710263842853476,93.98
26,0.2749637536873738,0.2556609186384715,94.05
27,0.2745588449574192,0.2542754335655849,94.25
28,0.2739725301779282,0.2544001149359296,94.23
29,0.27349613218642166,0.25444008771044135,94.09
30,0.2731442661559851,0.25337927952509104,94.02
31,0.27199934650172175,0.2516929225346588,94.24
32,0.27227985877116645,0.2528839706320751,94.11
33,0.2715342451270892,0.25204130860725893,94.12
34,0.2714517968164823,0.2509567670664204,94.29
35,0.2711388035068021,0.25154110519420103,94.19
36,0.27053043146331546,0.25220353939970347,94.08
37,0.27055143142915067,0.25074737475862946,94.29
38,0.27023205270473244,0.25139687281264445,94.2
39,0.2698640333570208,0.2511145504867161,94.21
40,0.2698053213894392,0.2512513533581934,94.36
41,0.2691453229218521,0.24994452387192945,94.2
42,0.26920867745528687,0.2520571175211617,94.13
43,0.26921568660482514,0.24804878751941387,94.35
44,0.268649277395776,0.2505898969357589,94.13
45,0.26855681121923347,0.24865734432076578,94.36
46,0.26814466942185505,0.2491163142789157,94.38
47,0.2683134869760636,0.24718170144275145,94.37
48,0.26785857040459593,0.24845779005913604,94.44
49,0.26793090840510664,0.24807384879977268,94.33
50,0.26756692545871064,0.24964270343905987,94.27
51,0.2672808161066851,0.24806566070669195,94.44
52,0.267421340805216,0.24777517489562398,94.39
53,0.2667636126662649,0.24815384398495935,94.27
54,0.266953931588263,0.24717157435978096,94.44
55,0.26703854276955036,0.24760082520532023,94.5
56,0.2667156820842978,0.2468154208894162,94.43
57,0.26693031267433664,0.24780605330231412,94.41
58,0.2661414335990992,0.247922568241838,94.36
59,0.26681232165588215,0.24708932525961705,94.44
60,0.2661603396385409,0.24770583055841594,94.44
61,0.26655962428027635,0.2473395294435413,94.46
62,0.2661420941087459,0.24750558923829757,94.42
63,0.2661794480540743,0.24582519353285756,94.44
64,0.26600401457460143,0.24604749711374488,94.4
65,0.26590098970632864,0.2471519675512935,94.42
66,0.2657112740780112,0.24654285013218163,94.51
67,0.265814592156553,0.24680869407349496,94.47
68,0.2664028236233761,0.24577740720373298,94.49
69,0.26564010461655185,0.2467020162582486,94.52
70,0.2651334562224843,0.2452379150873835,94.38
71,0.2656098298664521,0.24870386080934467,94.27
72,0.2653944712646211,0.24685360556201164,94.34
73,0.2654069632886793,0.2476674139102079,94.16
74,0.2651253610084967,0.24587201598940583,94.26
75,0.26509700133331726,0.24555183512942969,94.45
76,0.2654437980969603,0.24519508637345402,94.57
77,0.264978608889155,0.24626679117556163,94.41
78,0.2649944853152061,0.24498473669345486,94.56
79,0.26498540552615296,0.24541347586922285,94.65
