,train_loss,validate_loss,validate_accuracy
0,1.5159784504705889,2.8650460345934183,11.0
1,0.7243903452350592,0.8823783837631191,81.23
2,0.5264700063861221,0.5454625326198428,87.11
3,0.44605014861829667,0.4361125390008614,88.98
4,0.40359065886718976,0.3853553334970775,89.69
5,0.3772582308077129,0.35691295796430517,90.51
6,0.3591547733537737,0.3378653658345615,90.82
7,0.3456232425641459,0.3245774214008505,90.98
8,0.3352113081899451,0.3148138999614573,91.01
9,0.32672463828330567,0.306246256901198,91.24
10,0.31989084105674503,0.2999996595501596,91.45
11,0.3136156321338414,0.2961017345903778,91.47
12,0.3083871169187447,0.2904931010227782,91.78
13,0.3037098607522948,0.2862771546897222,91.83
14,0.2993392125256252,0.2823209607310664,91.93
15,0.295666860881797,0.27970217515241863,92.04
16,0.29188585075628826,0.2769740165813614,92.08
17,0.28833661163703217,0.2748596362809147,92.02
18,0.2853255517094488,0.27170512185557094,92.14
19,0.2822209314552581,0.2689220854806411,92.28
20,0.27910681594953907,0.2656956150359705,92.3
21,0.2763995910717507,0.2637340729699716,92.38
22,0.2734812594394456,0.2611820647321328,92.47
23,0.27060997861962155,0.2594653988277226,92.45
24,0.2678745000485304,0.2574047145634162,92.5
25,0.26512441842536705,0.25551985959934204,92.57
26,0.2623704634439005,0.2520362190637069,92.76
27,0.25964947641188907,0.25047673114419994,92.73
28,0.2567270108584762,0.2482745524063093,92.87
29,0.2540174476018087,0.24613185458951076,93.02
30,0.25126668174254335,0.24414992360918522,92.88
31,0.2485301517571405,0.2416319294868462,93.11
32,0.24587341418841893,0.24016750359877087,93.17
33,0.2432379295235138,0.2382156092203835,93.16
34,0.24049159253602598,0.23588883799768465,93.27
35,0.2379978373630598,0.2335318980129337,93.45
36,0.2351488662459594,0.23116685781227916,93.46
37,0.2326067102459339,0.2299598144588319,93.57
38,0.23036881092164674,0.22728703656884996,93.66
39,0.2277581937710211,0.2248498479974162,93.71
40,0.22524855747495684,0.22299718129595594,93.83
41,0.22273419287074972,0.22168786132244253,93.84
42,0.22039699655727715,0.2192245860635973,94.02
43,0.21798117915130638,0.21712365158586264,94.03
44,0.21566844376141409,0.21521567397102281,94.12
45,0.21338782617032176,0.2138384810362516,94.14
46,0.21116601408955063,0.21220355657631143,94.11
47,0.20899856113948284,0.2103484597801045,94.16
48,0.2067319504453651,0.20877418499072656,94.19
49,0.20473121347414522,0.20627304012612302,94.34
50,0.20277431487468314,0.20536779484163417,94.35
51,0.20077100524978425,0.2032349540064448,94.43
52,0.19877039902273405,0.20161107543253173,94.46
53,0.19702712873012435,0.20048069800044732,94.51
54,0.19506305714707384,0.19942701946665278,94.47
55,0.1933141798902103,0.1971164340076372,94.62
56,0.1915569815233553,0.196042228237172,94.62
57,0.18977433812814098,0.19455264135823933,94.61
58,0.18824512526857304,0.19293963935674519,94.74
59,0.1865334291356295,0.19206214566528962,94.73
60,0.18494477404655194,0.1903885774742263,94.77
61,0.18332181597664796,0.1889858308004682,94.94
62,0.18180277287054455,0.18771982600830528,94.96
63,0.18036785946611192,0.1868978825535816,94.92
64,0.178739799040666,0.185625757251225,95.01
65,0.17729769058063286,0.1841099576713103,95.07
66,0.17597157496280527,0.18312707915324952,95.09
67,0.17456437251272866,0.1824072854556735,95.18
68,0.1731072124138213,0.1812106184106767,95.11
69,0.17180942533101937,0.18000892203527744,95.08
70,0.17049904581433742,0.17899890300656493,95.2
71,0.1691874698936749,0.17793370319971794,95.27
72,0.16793209033336187,0.17704883859601048,95.2
73,0.16657951900808524,0.176392083386504,95.21
74,0.16546397663451434,0.1752649873584388,95.31
75,0.16393729460323953,0.17382543015729476,95.36
76,0.1630251898087987,0.17327817802446976,95.26
77,0.16180877431560065,0.17167450432243495,95.33
78,0.1606964829345855,0.17130922759336775,95.29
79,0.1596164655904272,0.1698491693691168,95.37
