,train_loss,validate_loss,validate_accuracy
0,0.6639581437725791,2.728331348272238,10.09
1,0.3475909934802156,0.35393913212127465,90.4
2,0.3082058144118662,0.30140736435272664,91.01
3,0.28349192229115733,0.27409766711833555,92.17
4,0.2625338630942605,0.25914303201982664,92.58
5,0.24192133965885446,0.23523075341317426,93.36
6,0.22263839205383876,0.2195322442693077,93.76
7,0.2048365049295631,0.201639772053256,94.44
8,0.1899296461303571,0.19089083802451093,94.65
9,0.17693494337578916,0.17884555309833366,95.07
10,0.16550535782702944,0.16738166728594173,95.46
11,0.15536649504783115,0.15997142811369014,95.73
12,0.146836097873148,0.1525422809822011,95.86
13,0.13879325639762063,0.1470968907181326,96.0
14,0.13144495045318455,0.14051936283989663,96.05
15,0.1251562859559577,0.1343736640567062,96.29
16,0.11954352416885052,0.1303284689831108,96.38
17,0.11405647116770828,0.12702322371091646,96.52
18,0.10930742041881841,0.12316515220687227,96.69
19,0.10512719466561674,0.12016811618370923,96.65
20,0.10089101193964187,0.11809541737306271,96.71
21,0.09735327936885413,0.11666081566681344,96.82
22,0.09397897537647319,0.11407334792331747,96.78
23,0.09057120132739921,0.1119292071769124,96.93
24,0.0875806840257769,0.10957582619897664,96.92
25,0.08490118696821994,0.10871571028534997,96.88
26,0.08238271358148568,0.1063261389639427,97.0
27,0.07966067440795342,0.1052561651075567,96.99
28,0.0774219323440178,0.10654267799793235,96.96
29,0.07519169337220223,0.1038163672608071,97.01
30,0.07319433718658647,0.10246094322423019,97.07
31,0.07097131578281063,0.10003206838576267,97.1
32,0.06919875269042702,0.0996673647793813,97.24
33,0.06723508876305115,0.09848827860200085,97.23
34,0.06572711797576283,0.10020734293462866,97.19
35,0.0640268642687551,0.09738584605373747,97.13
36,0.06253372235564907,0.09688701528457751,97.22
37,0.06098302566960375,0.09545288300682411,97.29
38,0.059246872216996246,0.09474258444233279,97.39
39,0.05777478158694602,0.09377109482865707,97.38
40,0.056655746635153256,0.094490177460545,97.29
41,0.05526307159701971,0.09448848117408867,97.29
42,0.053827620202119085,0.09383998410954737,97.28
43,0.052646654246665606,0.09277075741162699,97.29
44,0.05159527522242865,0.09277535839981359,97.26
45,0.05058656339933136,0.09204579440483937,97.3
46,0.04938326925075815,0.09205100412881428,97.36
47,0.04836667383130256,0.09273091912828112,97.28
48,0.04723180223855999,0.09131089613172509,97.37
49,0.04629833532677865,0.0925804593802699,97.36
50,0.045242211108046125,0.09036698989413437,97.44
51,0.04430892274664001,0.09155769560591528,97.31
52,0.043392809126372806,0.0914440545267567,97.42
53,0.04244231290640013,0.09093096667451,97.45
54,0.04164081756388132,0.09059327908052318,97.3
55,0.040731426629994204,0.0915605252459191,97.32
56,0.03987990113791961,0.09171107090422555,97.36
57,0.03916350067163009,0.08943324778245654,97.34
58,0.038246831536504176,0.08959471962183195,97.39
59,0.03749418820447196,0.09048365166753632,97.39
60,0.036663127964036535,0.09240096625915663,97.25
61,0.03628499475933588,0.08965293126018531,97.42
62,0.035434097627205834,0.08913412003363128,97.43
63,0.034638909788961864,0.09081601392978984,97.4
64,0.03404035815375046,0.08957315226632213,97.4
65,0.03329448955791672,0.09058708086214246,97.36
66,0.03273088720262986,0.09136218519409454,97.42
67,0.032144557866264266,0.09051077448996242,97.5
68,0.03148362369851065,0.09065246520673907,97.32
69,0.03101644503934151,0.08900760519610187,97.49
70,0.0304277175000764,0.0896821626031094,97.4
71,0.029768539471889822,0.08887684197179523,97.48
72,0.029169520169414154,0.08985751851578198,97.4
73,0.028571723925037023,0.08908975485470898,97.43
74,0.028085061217605067,0.08884457896057657,97.47
75,0.027657392170717762,0.0922557981669286,97.37
76,0.027079276204144492,0.09072326364673806,97.41
77,0.026595194062203294,0.08945860398474538,97.43
78,0.02613605670837926,0.08910263375699388,97.45
79,0.025648037694500803,0.09122853442783323,97.48
