,train_loss,validate_loss,validate_accuracy
0,1.4590639066202495,2.928403793341968,9.64
1,0.7100826388927829,0.83940894901686,83.68
2,0.5548578891763889,0.5605488078695735,88.01
3,0.49676730069483704,0.4796512539445108,88.89
4,0.4677037452225545,0.4420405550701946,89.64
5,0.4510076428152157,0.4217784220452225,90.0
6,0.44036855864289576,0.41049945327508003,90.18
7,0.43346750189110567,0.40301462041703406,90.48
8,0.42826478797473216,0.397857139490602,90.62
9,0.4243948694073065,0.39374775142283824,90.8
10,0.42133910676573294,0.3906871457698761,91.0
11,0.41934713606147195,0.38836899179592327,90.97
12,0.41747597253955077,0.387622226382096,90.99
13,0.4161314090223676,0.3860939533283536,90.91
14,0.414689055675255,0.38431801701706764,91.15
15,0.4139324082457637,0.38373906927308327,91.08
16,0.4129403854286074,0.3834363551574583,91.01
17,0.41197570834503383,0.38201646522613936,91.29
18,0.411293369173622,0.3815913228063005,91.21
19,0.4105559300401042,0.38121881769623067,91.28
20,0.4102094260600934,0.38114594693281,91.21
21,0.4092732106391867,0.38043953691638155,91.14
22,0.4088484411917399,0.37995591969041964,91.19
23,0.4084641835944345,0.37941093598163134,91.18
24,0.40775018186446266,0.37841906127391023,91.39
25,0.40720045075618466,0.3779938640997688,91.26
26,0.4067052973887771,0.3779127175736014,91.26
27,0.40652275308109065,0.3770956646482877,91.37
28,0.4054708193670451,0.3767370624951938,91.5
29,0.4052634032590819,0.37643416050362055,91.4
30,0.40470322412454846,0.3756507291294986,91.53
31,0.40420967432203325,0.3751533406606356,91.51
32,0.4036497949365369,0.3748363250022496,91.52
33,0.40297251423114533,0.37432340603145103,91.55
34,0.40265726599449453,0.3739891238529921,91.6
35,0.40214901737318687,0.3732916146127031,91.55
36,0.401751774062614,0.37337176752623474,91.63
37,0.40120575531661323,0.3729688387577231,91.6
38,0.4005545605294852,0.3724068409035715,91.54
39,0.40024370264722814,0.372520995910291,91.63
40,0.3998670851305388,0.3713293836953716,91.61
41,0.39923485932183617,0.37104385814500035,91.62
42,0.39876974790059583,0.3710153736716195,91.54
43,0.3982747145413826,0.37113259523790687,91.65
44,0.3976926649554285,0.36977102063793404,91.61
45,0.3973710880940211,0.3689519243205888,91.71
46,0.39673847045866045,0.3686689547305155,91.67
47,0.39632905878973435,0.368677663618205,91.61
48,0.3959125711817228,0.3679713538295913,91.75
49,0.3955322852298703,0.3677847463431451,91.7
50,0.39488924578204593,0.3670224818149906,91.74
51,0.39449173596102877,0.36681889631236597,91.76
52,0.3940914434203275,0.3668937944394943,91.67
53,0.39352107445494733,0.36664696635994093,91.77
54,0.39327984747421724,0.36585091066643965,91.7
55,0.39294375764326456,0.3658968128850404,91.77
56,0.39224692780302683,0.36490783757117934,91.78
57,0.39206704942001713,0.36552818589797753,91.76
58,0.39188639763724364,0.36460100682592866,91.74
59,0.3913783990438627,0.3639525954472624,91.8
60,0.39082751487649403,0.36342437052963716,91.88
61,0.39048863247633575,0.3635154890803745,91.8
62,0.3902324299646041,0.36291796094917866,91.8
63,0.3897516665525694,0.36385286659920374,91.77
64,0.389256257130993,0.36205847041794864,91.89
65,0.38927200368987525,0.3622947214895145,91.92
66,0.38874565425981555,0.36169162024820223,91.86
67,0.38847589498483687,0.3609716836499431,91.91
68,0.388161994616058,0.3605462071901084,91.85
69,0.387842926255802,0.36056738270472155,91.92
70,0.3873520592423754,0.36059878144521956,91.93
71,0.3872120233253758,0.3598601520912603,91.81
72,0.3868336254085066,0.35959066198570994,91.9
73,0.3866447891180859,0.35936042989176215,91.89
74,0.38619524444320597,0.3591424571958981,91.87
75,0.38599583625206935,0.3591289099417579,91.91
76,0.3856529424844739,0.3587732842696117,92.0
77,0.38534563902262614,0.3589018327523951,91.91
78,0.38516231681849683,0.3583018129022715,91.94
79,0.38495794528116173,0.3579992840711326,91.86
