,train_loss,validate_loss,validate_accuracy
0,1.4013790722680282,2.83277769067385,9.29
1,0.6527806891520039,0.7661806440914214,84.6
2,0.5058453571197091,0.5069880655827228,88.08
3,0.44852644546687226,0.4301668420520267,89.23
4,0.4177695925263396,0.3924586634788166,90.12
5,0.3984252544733125,0.37211899868077136,90.58
6,0.3852196135147461,0.35808518880225015,90.74
7,0.3754161321146245,0.34895739754540395,90.94
8,0.3677697046084695,0.3420470028142554,91.11
9,0.36182317221859833,0.3355828811502488,91.36
10,0.35682408920773057,0.330937376416239,91.63
11,0.35257901418356535,0.32691293983217456,91.72
12,0.3488123025413766,0.323426594460976,91.74
13,0.3454468196616918,0.3212524547944552,91.81
14,0.3426609405208102,0.3187978017710897,91.94
15,0.3401035667113133,0.3160333036660271,91.99
16,0.337427930570352,0.3138506861321041,92.15
17,0.3351480016049234,0.31135539857019023,92.32
18,0.3329159511684188,0.30911479544345494,92.29
19,0.33075161448562795,0.30776089093079845,92.31
20,0.32899333187928004,0.30615878254047085,92.29
21,0.3270470493927422,0.3039814189556695,92.38
22,0.3250989416606675,0.3028186401471156,92.52
23,0.32346858601776557,0.30145701614738885,92.43
24,0.32150818513161045,0.29929992414137907,92.5
25,0.3198343523065825,0.2982989101406207,92.61
26,0.3182732682461904,0.2963574792791348,92.64
27,0.3165882724047103,0.2950248925340385,92.6
28,0.3151191721629841,0.2941038782623684,92.69
29,0.3137419789232301,0.2928155258441228,92.63
30,0.3122917477856814,0.2910126544849524,92.78
31,0.3108204618505959,0.28972169208270776,92.78
32,0.3094037493008408,0.2883470032601175,92.81
33,0.3082196964641571,0.28769437763451544,92.89
34,0.30713683637597433,0.28639871032069386,92.89
35,0.30602962690168717,0.28534527958797556,92.94
36,0.3048083008512373,0.2842763402219005,92.93
37,0.30376981532968805,0.28369931479030697,93.0
38,0.30280842828413623,0.2826138025583087,92.98
39,0.30186839402366433,0.28152310407447234,93.11
40,0.30106598397653117,0.2806814009743987,93.18
41,0.2998883609087484,0.2801357236926278,93.11
42,0.29917561406700055,0.2798307866275663,93.08
43,0.2985467516281689,0.2792664107357385,93.14
44,0.29757351635540447,0.27775803165967866,93.17
45,0.29692355371943807,0.27714273758136976,93.24
46,0.296145286780686,0.27680715612058715,93.23
47,0.29544417057012234,0.27594868990686816,93.26
48,0.2947229961941913,0.2757151055570736,93.29
49,0.29405229272834493,0.27505399987864354,93.38
50,0.29353024191172794,0.2740775769147783,93.27
51,0.2928372215228774,0.27359099788833374,93.34
52,0.29229553178423384,0.2733894718481797,93.31
53,0.2917738710657405,0.27278550454278777,93.37
54,0.2911426820165484,0.27227618568211864,93.51
55,0.29055923506920095,0.2713971209699959,93.42
56,0.28997466342565803,0.27116852136198083,93.36
57,0.28950211441438956,0.27118633914675344,93.46
58,0.289064521246174,0.2699418021475813,93.39
59,0.28847017368593525,0.2694392286078431,93.53
60,0.28815840213539295,0.2700936246699915,93.57
61,0.28765501293005413,0.26947831404331285,93.52
62,0.28716882743044864,0.2686715524363377,93.55
63,0.28690648605117747,0.2681147748333788,93.61
64,0.2863368619501844,0.26771215625822464,93.7
65,0.2860203127588214,0.2670769687254937,93.7
66,0.2855827911525731,0.2668545126375184,93.71
67,0.2852710920055452,0.26648559532501875,93.72
68,0.284770389465758,0.2661566993096038,93.7
69,0.28439927922877284,0.26603564071670077,93.74
70,0.2841259450969778,0.2659297621804756,93.64
71,0.2837809430589302,0.2657249951252399,93.8
72,0.2834275801495173,0.26559097983921814,93.72
73,0.2831272841509195,0.2650017401586961,93.78
74,0.28280247574866024,0.26459845223680856,93.8
75,0.28242465738976663,0.2640716705391152,93.8
76,0.28211967870456756,0.26419552125561613,93.85
77,0.2818068275294169,0.26383214443641234,93.86
78,0.2814998997415185,0.2633470042734041,93.83
79,0.2813490180290309,0.26333493185508394,93.82
