,train_loss,validate_loss,validate_accuracy
0,0.7808879941311841,2.539890063715763,11.1
1,0.44596003872805057,0.43354791476222054,89.65
2,0.4253436362977871,0.3935754747080742,90.95
3,0.41858638244443436,0.38826779162675223,90.99
4,0.4156138681805684,0.38462921437191083,91.22
5,0.41329406458768453,0.38438256790144415,90.94
6,0.4118083464822042,0.3803443020145065,91.38
7,0.4105043614403377,0.3802195318108799,91.33
8,0.40903559523200594,0.3769559441381922,91.39
9,0.4074602787094409,0.37695760005747114,91.37
10,0.4056692808051375,0.3767824532811629,91.4
11,0.40475160157786433,0.3741069904786584,91.43
12,0.4022911237221607,0.37068908884260215,91.6
13,0.4002168126065162,0.3698977079908672,91.65
14,0.3986024150347388,0.3690071910741798,91.61
15,0.39703174444628725,0.3706133986300268,91.36
16,0.39572468319005233,0.36514511651383375,91.85
17,0.3944272626165431,0.36337625944689395,91.68
18,0.39373937875753,0.3650003959506386,91.61
19,0.39323668495797504,0.3645096312972001,91.72
20,0.3915771964538005,0.36014926890440513,91.74
21,0.39087571965611406,0.3608717990521373,91.76
22,0.3908555835515438,0.3610032456639937,91.76
23,0.38997533574900145,0.3614229042378927,91.68
24,0.389815843454966,0.359295965388234,91.92
25,0.3887665790047536,0.35867125566314134,91.96
26,0.38822557730686524,0.3580077009056795,91.94
27,0.38837958342720025,0.3588491011616955,91.76
28,0.3875632034061626,0.3597605110969451,91.74
29,0.3875220751879165,0.35653881555345496,92.06
30,0.38721586674377517,0.3577957125773928,91.95
31,0.38700665908446136,0.3562277763401693,91.98
32,0.3865271960550323,0.35569513652750373,91.85
33,0.38613113017086276,0.3589351657195479,91.93
34,0.38563707560273186,0.35759845491012937,91.74
35,0.38604461370360876,0.35467022327969067,91.97
36,0.38520247332658014,0.3546185505157739,91.97
37,0.3853576849310686,0.3557667471217908,91.84
38,0.38442783768569344,0.3548752813881089,92.04
39,0.3848466978930922,0.35901906196687566,91.89
40,0.3844965789959523,0.3557790789782087,91.98
41,0.38414379813353594,0.35415394131881056,92.12
42,0.38430717015816984,0.3558677345668356,92.06
43,0.38347369679875143,0.35455922847277077,91.93
44,0.3832954338259298,0.3541202027289949,92.07
45,0.3827243596879167,0.35387693331813536,92.03
46,0.38312587743319154,0.3536688491642048,92.13
47,0.38322789244880273,0.35293787870700166,92.0
48,0.38282468555658944,0.35505082077409317,91.9
49,0.38246503159891554,0.351007912301672,92.23
50,0.3824498252263527,0.3543731777199024,92.07
51,0.38232670390096435,0.3539714268382491,91.94
52,0.3822036535103162,0.3525528780822956,92.02
53,0.3817000632248954,0.35192046564467117,92.04
54,0.38153556786033194,0.35084062056146686,92.07
55,0.38194039310583755,0.35441536954174185,91.92
56,0.3810344643718192,0.3535569703314962,92.14
57,0.38144305319729277,0.3507065869166615,91.98
58,0.3803540123792582,0.35123263481533606,92.02
59,0.38136945809710787,0.35434295558775236,92.18
60,0.380612034417085,0.3515501687678759,92.09
61,0.3808206037927034,0.35024747588719585,91.89
62,0.37990068156921014,0.352008669268408,92.17
63,0.3806401747973478,0.3507728466402335,92.15
64,0.3799724724158612,0.3499816054733635,92.16
65,0.37988625107977436,0.35179488670369113,92.08
66,0.3798464897475544,0.3524203688311793,92.24
67,0.3799446290880767,0.34977380952658244,92.19
68,0.37963199046796553,0.3491063858882755,92.23
69,0.37931348587968294,0.34873360978234463,92.08
70,0.3796417167891394,0.3495810800189761,92.23
71,0.3793431825788728,0.34814321171462836,92.33
72,0.3789474984756637,0.3513813008795649,91.85
73,0.37918923171666247,0.34902058176079104,92.22
74,0.3793242711173634,0.3515808714363803,92.18
75,0.3787421961204876,0.35165278112593945,92.0
76,0.3792344420771915,0.35227702416363565,92.21
77,0.3786618859670477,0.3506909317143874,92.18
78,0.37894708682666073,0.35094071775597674,92.06
79,0.37876030283293993,0.3482669324450384,92.07
